"","upwind_dist_km","site_Dd18O","site_DW","site_DP","dist_inland_km","M_factorChange","site_region"
"2499",14162.7489608868,-0.922007223649102,-12.1337057939303,-4.19529935311152e-07,3000,2.53521126760563,"inland"
"2500",11262.7489608868,-0.682469920235573,-10.3037940356141,4.67275640600853e-07,100,2.14285714285714,"coast"
"2501",12662.7489608868,-0.778257100264246,-10.319456904802,5.16719911085816e-08,1500,2.14285714285714,"middle"
"2502",14162.7489608868,-0.852318538054342,-10.3136367108971,-2.32270858126103e-07,3000,2.14285714285714,"inland"
"2503",11262.7489608868,-0.616648756528337,-8.60794413126477,5.18087538090523e-07,100,1.85567010309278,"coast"
"2504",12662.7489608868,-0.696716736055869,-8.62899088701458,1.61052449103682e-07,1500,1.85567010309278,"middle"
"2505",14162.7489608868,-0.759378871298177,-8.63075337349757,-8.76577789133768e-08,3000,1.85567010309278,"inland"
"2506",11262.7489608868,-0.533757289511771,-7.030036763718,5.31243782729665e-07,100,1.63636363636364,"coast"
"2507",12662.7489608868,-0.599550568105678,-7.05394328451435,2.3044767461798e-07,1500,1.63636363636364,"middle"
"2508",14162.7489608868,-0.65160398213937,-7.06102917461512,1.72247824589664e-08,3000,1.63636363636364,"inland"
"2509",11262.7489608868,-0.440615217225604,-5.55308595447438,5.06508232644797e-07,100,1.46341463414634,"coast"
"2510",12662.7489608868,-0.493048939067431,-5.57732715508856,2.61409920577086e-07,1500,1.46341463414634,"middle"
"2511",14162.7489608868,-0.534949416810426,-5.58749158445058,8.48740025622801e-08,3000,1.46341463414634,"inland"
"2512",11262.7489608868,-0.341841304963286,-4.164342776823,4.45252864416065e-07,100,1.32352941176471,"coast"
"2513",12662.7489608868,-0.381551629067389,-4.18650322948444,2.56000469987139e-07,1500,1.32352941176471,"middle"
"2514",14162.7489608868,-0.413582187304029,-4.1975773907499,1.17659932285379e-07,3000,1.32352941176471,"inland"
"2515",11262.7489608868,-0.240561632922187,-2.85384686727322,3.49740473840541e-07,100,1.20805369127517,"coast"
"2516",12662.7489608868,-0.268042390062839,-2.87169652890297,2.16577091904394e-07,1500,1.20805369127517,"middle"
"2517",14162.7489608868,-0.290404455079218,-2.88163737039816,1.17885102338954e-07,3000,1.20805369127517,"inland"
"2518",11262.7489608868,-0.138886684014738,-1.61356697765299,2.22675996161255e-07,100,1.11111111111111,"coast"
"2519",12662.7489608868,-0.154565050954569,-1.62510920353169,1.45627880510198e-07,1500,1.11111111111111,"middle"
"2520",14162.7489608868,-0.167430134158764,-1.63203598664039,8.77803506935831e-08,3000,1.11111111111111,"inland"
"2521",11756.5710366855,-0.576529594446096,-16.4148310467475,1.01830883777896e-07,100,4,"coast"
"2522",13156.5710366855,-0.741803533775842,-16.3995063135755,-5.53208739444945e-07,1500,4,"middle"
"2523",14656.5710366855,-0.863010584650326,-16.3566460660466,-9.65826845207836e-07,3000,4,"inland"
"2524",11756.5710366855,-0.645135906930938,-14.1684804132759,2.07929071732802e-07,100,3.10344827586207,"coast"
"2525",13156.5710366855,-0.778780609597352,-14.163374544894,-3.3403434718444e-07,1500,3.10344827586207,"middle"
"2526",14656.5710366855,-0.879101814650896,-14.13377096306,-6.87031565107572e-07,3000,3.10344827586207,"inland"
"2527",11756.5710366855,-0.656161892278684,-12.1578607697226,3.05749009701726e-07,100,2.53521126760563,"coast"
"2528",13156.5710366855,-0.766841209044355,-12.1616230017298,-1.54703784201461e-07,1500,2.53521126760563,"middle"
"2529",14656.5710366855,-0.851379514821171,-12.1432374736149,-4.6256317548009e-07,3000,2.53521126760563,"inland"
"2530",11756.5710366855,-0.627120016541971,-10.3237186154531,3.82535757644592e-07,100,2.14285714285714,"coast"
"2531",13156.5710366855,-0.719517328712005,-10.3346353134655,-1.210228422168e-08,1500,2.14285714285714,"middle"
"2532",14656.5710366855,-0.791089303195269,-10.3255461283837,-2.81803066990693e-07,3000,2.14285714285714,"inland"
"2533",11756.5710366855,-0.571175996117446,-8.62996214709145,4.30899869371253e-07,100,1.85567010309278,"coast"
"2534",13156.5710366855,-0.647979673599641,-8.64602564960068,9.43703435169781e-08,1500,1.85567010309278,"middle"
"2535",14656.5710366855,-0.708191152631099,-8.64427126705684,-1.40058452504171e-07,3000,1.85567010309278,"inland"
"2536",11756.5710366855,-0.497674184476105,-7.05260366307196,4.47316110082078e-07,100,1.63636363636364,"coast"
"2537",13156.5710366855,-0.56051165169646,-7.07164636155129,1.65324420640582e-07,1500,1.63636363636364,"middle"
"2538",14656.5710366855,-0.610302757339309,-7.07522465056342,-3.45077114027048e-08,3000,1.63636363636364,"inland"
"2539",11756.5710366855,-0.41312860148357,-5.57461962849458,4.30789749934504e-07,100,1.46341463414634,"coast"
"2540",13156.5710366855,-0.463045028364695,-5.59443783897782,2.01863668511742e-07,1500,1.46341463414634,"middle"
"2541",14656.5710366855,-0.502984977525989,-5.60134879602116,3.70813958804124e-08,3000,1.46341463414634,"inland"
"2542",11756.5710366855,-0.322056498548662,-4.18329863201347,3.81900770594835e-07,100,1.32352941176471,"coast"
"2543",13156.5710366855,-0.359773859110124,-4.20174953795065,2.05542371916993e-07,1500,1.32352941176471,"middle"
"2544",14656.5710366855,-0.390227127989196,-4.21004400039107,7.67539680271353e-08,3000,1.32352941176471,"inland"
"2545",11756.5710366855,-0.227585603422398,-2.86876102634773,3.02163648475432e-07,100,1.20805369127517,"coast"
"2546",13156.5710366855,-0.253647884850383,-2.88383258118843,1.78218227620345e-07,1500,1.20805369127517,"middle"
"2547",14656.5710366855,-0.274870313978881,-2.89165472480865,8.64806650191383e-08,3000,1.20805369127517,"inland"
"2548",11756.5710366855,-0.13187771161316,-1.62307924705332,1.93610265115395e-07,100,1.11111111111111,"coast"
"2549",13156.5710366855,-0.146734053946274,-1.63293729209992,1.21914941543103e-07,1500,1.11111111111111,"middle"
"2550",14656.5710366855,-0.158929214430392,-1.63855775921557,6.81772165213649e-08,3000,1.11111111111111,"inland"
"2551",12283.7089327583,-0.508782717089207,-16.4202767424076,7.0299304748152e-08,100,4,"coast"
"2552",13683.7089327583,-0.67242784287147,-16.4033719503417,-5.75260694629804e-07,1500,4,"middle"
"2553",15183.7089327583,-0.79255615183671,-16.3595376229262,-9.82128841020716e-07,3000,4,"inland"
"2554",12283.7089327583,-0.579038216304562,-14.1779623023003,1.59520264902695e-07,100,3.10344827586207,"coast"
"2555",13683.7089327583,-0.710424144095612,-14.1703249898089,-3.69039173015745e-07,1500,3.10344827586207,"middle"
"2556",15183.7089327583,-0.809178604255667,-14.1390815212508,-7.13483298943358e-07,3000,3.10344827586207,"inland"
"2557",12283.7089327583,-0.596368894803856,-12.1712031914566,2.4412305001082e-07,100,2.53521126760563,"coast"
"2558",13683.7089327583,-0.704407104117455,-12.1716327595566,-2.0035327733175e-07,1500,2.53521126760563,"middle"
"2559",15183.7089327583,-0.787051052681287,-12.1510084784492,-4.97632391630129e-07,3000,2.53521126760563,"inland"
"2560",12283.7089327583,-0.575573373563065,-10.3401526609926,3.12697574739251e-07,100,2.14285714285714,"coast"
"2561",13683.7089327583,-0.665190731716336,-10.3471918267576,-6.48274480777325e-08,1500,2.14285714285714,"middle"
"2562",15183.7089327583,-0.734715536701569,-10.3354217724336,-3.22856363995166e-07,3000,2.14285714285714,"inland"
"2563",12283.7089327583,-0.528382858586474,-8.64836509942111,3.58087992814118e-07,100,1.85567010309278,"coast"
"2564",13683.7089327583,-0.602474020882093,-8.66030459940964,3.85123029228912e-08,1500,1.85567010309278,"middle"
"2565",15183.7089327583,-0.660643663985439,-8.65562899760316,-1.84062413000485e-07,3000,1.85567010309278,"inland"
"2566",12283.7089327583,-0.463410957599608,-7.07167155742835,3.76458617244175e-07,100,1.63636363636364,"coast"
"2567",13683.7089327583,-0.523764842770169,-7.08664405914043,1.10188600638942e-07,1500,1.63636363636364,"middle"
"2568",15183.7089327583,-0.571650445597482,-7.08727714098941,-7.84077547340658e-08,3000,1.63636363636364,"inland"
"2569",12283.7089327583,-0.386821650574132,-5.5929817120599,3.66270651781317e-07,100,1.46341463414634,"coast"
"2570",13683.7089327583,-0.434602473942669,-5.60906160454563,1.51001933871729e-07,1500,1.46341463414634,"middle"
"2571",15183.7089327583,-0.472875672145379,-5.61321466510637,-3.82354608535079e-09,3000,1.46341463414634,"inland"
"2572",12283.7089327583,-0.302987034789814,-4.19958998213337,3.27487125632189e-07,100,1.32352941176471,"coast"
"2573",13683.7089327583,-0.338999050707112,-4.21487676187744,1.62119138721725e-07,1500,1.32352941176471,"middle"
"2574",15183.7089327583,-0.368100375658487,-4.22079461536762,4.14931350314348e-08,3000,1.32352941176471,"inland"
"2575",12283.7089327583,-0.214998786618792,-2.88166685698623,2.61012566388525e-07,100,1.20805369127517,"coast"
"2576",13683.7089327583,-0.239837788351571,-2.89434833323595,1.44993368573268e-07,1500,1.20805369127517,"middle"
"2577",15183.7089327583,-0.260076195438663,-2.90034455579114,5.92466597794009e-08,3000,1.20805369127517,"inland"
"2578",12283.7089327583,-0.125039182184539,-1.63136054330339,1.68313105768969e-07,100,1.11111111111111,"coast"
"2579",13683.7089327583,-0.13918146276426,-1.63975769965699,1.0125936692339e-07,1500,1.11111111111111,"middle"
"2580",15183.7089327583,-0.150794261425835,-1.64424387657118,5.10892876259345e-08,3000,1.11111111111111,"inland"
"2581",12848.9852878035,-0.437638104689997,-16.4251808622535,4.19124835694391e-08,100,4,"coast"
"2582",14248.9852878035,-0.599822604386513,-16.4068583774071,-5.95144893987593e-07,1500,4,"middle"
"2583",15748.9852878035,-0.718982633504339,-16.3621483767532,-9.96845199078608e-07,3000,4,"inland"
"2584",12848.9852878035,-0.508092547761074,-14.1867944060438,1.14450960028881e-07,100,3.10344827586207,"coast"
"2585",14248.9852878035,-0.637383949566916,-14.1768127786881,-4.01701997581096e-07,1500,3.10344827586207,"middle"
"2586",15748.9852878035,-0.734682957792776,-14.1440465176761,-7.38206832315305e-07,3000,3.10344827586207,"inland"
"2587",12848.9852878035,-0.531118534844444,-12.1839334812157,1.85361434055908e-07,100,2.53521126760563,"coast"
"2588",14248.9852878035,-0.636649440241555,-12.1812070754652,-2.43996019307197e-07,1500,2.53521126760563,"middle"
"2589",15748.9852878035,-0.717490919331931,-12.1584559261583,-5.31228805343492e-07,3000,2.53521126760563,"inland"
"2590",12848.9852878035,-0.518569207877073,-10.3561213847255,2.44885617709071e-07,100,2.14285714285714,"coast"
"2591",14248.9852878035,-0.605499840823143,-10.3594251137007,-1.1616677831943e-07,1500,2.14285714285714,"middle"
"2592",15748.9852878035,-0.673041287153509,-10.34506362422,-3.62920035373191e-07,3000,2.14285714285714,"inland"
"2593",12848.9852878035,-0.480531465044121,-8.66650782716427,2.86359846876611e-07,100,1.85567010309278,"coast"
"2594",14248.9852878035,-0.551963099788888,-8.67441838149433,-1.6666892080053e-08,1500,1.85567010309278,"middle"
"2595",15748.9852878035,-0.608125952634153,-8.66687930044001,-2.27629389693429e-07,3000,1.85567010309278,"inland"
"2596",12848.9852878035,-0.424732005769202,-7.0906944744544,3.05820440704095e-07,100,1.63636363636364,"coast"
"2597",14248.9852878035,-0.482621290728624,-7.10164254965846,5.50822623456902e-08,1500,1.63636363636364,"middle"
"2598",15748.9852878035,-0.528611722206196,-7.0993544687289,-1.22377280427958e-07,3000,1.63636363636364,"inland"
"2599",12848.9852878035,-0.35687642154103,-5.61148444282802,3.01301285826307e-07,100,1.46341463414634,"coast"
"2600",14248.9852878035,-0.402515751594335,-5.6238284203528,9.96706170401304e-08,1500,1.46341463414634,"middle"
"2601",15748.9852878035,-0.439114343153579,-5.62521785394346,-4.5183416864132e-08,3000,1.46341463414634,"inland"
"2602",12848.9852878035,-0.281119084982184,-4.21614743541902,2.72216365116382e-07,100,1.32352941176471,"coast"
"2603",14248.9852878035,-0.315405165630223,-4.22824118681634,1.17931894489133e-07,1500,1.32352941176471,"middle"
"2604",15748.9852878035,-0.343136056654814,-4.23175540595513,5.55680943934659e-09,3000,1.32352941176471,"inland"
"2605",12848.9852878035,-0.2004682172565,-2.89488184995117,2.18894050576184e-07,100,1.20805369127517,"coast"
"2606",14248.9852878035,-0.224058751212786,-2.90512940811831,1.10942419375561e-07,1500,1.20805369127517,"middle"
"2607",15748.9852878035,-0.243291711467974,-2.90926319121093,3.13039280679887e-08,3000,1.20805369127517,"inland"
"2608",12848.9852878035,-0.117096411347717,-1.63989634370338,1.42245522641416e-07,100,1.11111111111111,"coast"
"2609",14248.9852878035,-0.130504266143805,-1.64679292536099,7.99579826529865e-08,1500,1.11111111111111,"middle"
"2610",15748.9852878035,-0.14151768282622,-1.65011286073021,3.3455123027818e-08,3000,1.11111111111111,"inland"
"2611",13458.3521690396,-0.376268862455231,-16.4287617175935,2.11905446017224e-08,100,4,"coast"
"2612",14858.3521690396,-0.537391618821492,-16.4094072062952,-6.09678965835005e-07,1500,4,"middle"
"2613",16358.3521690396,-0.65584741944591,-16.3640587370584,-1.00761204230125e-06,3000,4,"inland"
"2614",13458.3521690396,-0.44544749288089,-14.1934875432854,8.03107695238224e-08,100,3.10344827586207,"coast"
"2615",14858.3521690396,-0.573158517543915,-14.1817381376127,-4.26491079074614e-07,1500,3.10344827586207,"middle"
"2616",16358.3521690396,-0.669357773094847,-14.1478209296868,-7.56997265696466e-07,3000,3.10344827586207,"inland"
"2617",13458.3521690396,-0.472476473529326,-12.193839053896,1.39663416037376e-07,100,2.53521126760563,"coast"
"2618",14858.3521690396,-0.576065610112475,-12.1886730664407,-2.78014159986998e-07,1500,2.53521126760563,"middle"
"2619",16358.3521690396,-0.655508488252243,-12.1642732362635,-5.57462845633776e-07,3000,2.53521126760563,"inland"
"2620",13458.3521690396,-0.466609796129114,-10.3687983731828,1.91086416997295e-07,100,2.14285714285714,"coast"
"2621",14858.3521690396,-0.551418264690184,-10.3691594148038,-1.56998471613274e-07,1500,2.14285714285714,"middle"
"2622",16358.3521690396,-0.617389753278075,-10.3527502690197,-3.94846901068924e-07,3000,2.14285714285714,"inland"
"2623",13458.3521690396,-0.436399994807268,-8.68114146305307,2.28544231329482e-07,100,1.85567010309278,"coast"
"2624",14858.3521690396,-0.505697524876725,-8.68582899506855,-6.12540052041973e-08,1500,1.85567010309278,"middle"
"2625",16358.3521690396,-0.560246567775424,-8.67599228237508,-2.62904403554785e-07,3000,1.85567010309278,"inland"
"2626",13458.3521690396,-0.388700494771577,-7.10623924485162,2.48136429176836e-07,100,1.63636363636364,"coast"
"2627",14858.3521690396,-0.44458588443741,-7.11392562100137,9.97684558255165e-09,1500,1.63636363636364,"middle"
"2628",16358.3521690396,-0.489032273256473,-7.10926327628114,-1.5843625909613e-07,3000,1.63636363636364,"inland"
"2629",13458.3521690396,-0.328735809596914,-5.62677054300955,2.47659863061564e-07,100,1.46341463414634,"coast"
"2630",14858.3521690396,-0.372614110866643,-5.63605164379808,5.72023939028013e-08,1500,1.46341463414634,"middle"
"2631",16358.3521690396,-0.407833145715353,-5.63516964452269,-7.946063161799e-08,3000,1.46341463414634,"inland"
"2632",13458.3521690396,-0.260408992653116,-4.22995535273486,2.26148304853357e-07,100,1.32352941176471,"coast"
"2633",14858.3521690396,-0.293261504288544,-4.23940390916556,8.10401592667419e-08,1500,1.32352941176471,"middle"
"2634",16358.3521690396,-0.319852439377488,-4.24092279107189,-2.44888644578787e-08,3000,1.32352941176471,"inland"
"2635",13458.3521690396,-0.186610762665795,-2.9059927363029,1.8349606253846e-07,100,1.20805369127517,"coast"
"2636",14858.3521690396,-0.209154918676679,-2.91420442723466,8.22894564094201e-08,1500,1.20805369127517,"middle"
"2637",16358.3521690396,-0.227544276285574,-2.91677799073633,7.76608112306652e-09,3000,1.20805369127517,"inland"
"2638",13458.3521690396,-0.109473451930353,-1.64712496210252,1.20175530130509e-07,100,1.11111111111111,"coast"
"2639",14858.3521690396,-0.122260642500538,-1.65275490847966,6.19099706310918e-08,1500,1.11111111111111,"middle"
"2640",16358.3521690396,-0.132767195935357,-1.65508951640834,1.85047203550272e-08,3000,1.11111111111111,"inland"
"2641",14119.2738344757,-0.31536709004909,-16.4317378255233,3.97163431358144e-09,100,4,"coast"
"2642",15519.2738344757,-0.475611681228894,-16.4115275953754,-6.21768221997714e-07,1500,4,"middle"
"2643",17019.2738344757,-0.59348497997469,-16.3656490811288,-1.01657428524872e-06,3000,4,"inland"
"2644",14119.2738344757,-0.381727671987409,-14.1992771125056,5.07893464296241e-08,100,3.10344827586207,"coast"
"2645",15519.2738344757,-0.508077407533447,-14.1860046998041,-4.47959114092195e-07,1500,3.10344827586207,"middle"
"2646",17019.2738344757,-0.603328417723814,-14.1510940614113,-7.73288988185535e-07,3000,3.10344827586207,"inland"
"2647",14119.2738344757,-0.411710949780986,-12.2026545451444,9.9012752992205e-08,100,2.53521126760563,"coast"
"2648",15519.2738344757,-0.51357950884956,-12.1953293327344,-3.08332373211071e-07,1500,2.53521126760563,"middle"
"2649",17019.2738344757,-0.591781220217968,-12.169466899352,-5.80878075309611e-07,3000,2.53521126760563,"inland"
"2650",14119.2738344757,-0.41196578454894,-10.3803264004078,1.42189544541297e-07,100,2.14285714285714,"coast"
"2651",15519.2738344757,-0.494853262744011,-10.3780289787143,-1.94187361164369e-07,1500,2.14285714285714,"middle"
"2652",17019.2738344757,-0.559401095022838,-10.3597651979351,-4.23974036093345e-07,3000,2.14285714285714,"inland"
"2653",14119.2738344757,-0.389415046199826,-8.6946785373776,1.75092130565327e-07,100,1.85567010309278,"coast"
"2654",15519.2738344757,-0.456747627673337,-8.6964058163322,-1.02564074015097e-07,1500,1.85567010309278,"middle"
"2655",17019.2738344757,-0.509808037548409,-8.68445327318405,-2.95643513312668e-07,3000,1.85567010309278,"inland"
"2656",14119.2738344757,-0.349935679304192,-7.12082227182932,1.940529222202e-07,100,1.63636363636364,"coast"
"2657",15519.2738344757,-0.403949754928301,-7.12547080068288,-3.23991043042881e-08,1500,1.63636363636364,"middle"
"2658",17019.2738344757,-0.446951713920285,-7.1185916331318,-1.92370007034087e-07,3000,1.63636363636364,"inland"
"2659",14119.2738344757,-0.298183503187888,-5.64128083458258,1.96768722385107e-07,100,1.46341463414634,"coast"
"2660",15519.2738344757,-0.340397254739444,-5.64767427734212,1.6838701354895e-08,1500,1.46341463414634,"middle"
"2661",17019.2738344757,-0.374310259297239,-5.64464603064152,-1.12088541926444e-07,3000,1.46341463414634,"inland"
"2662",14119.2738344757,-0.23774214933836,-4.24319541699897,1.819956594509e-07,100,1.32352941176471,"coast"
"2663",15519.2738344757,-0.26922513388572,-4.25012262135438,4.56294956654706e-08,1500,1.32352941176471,"middle"
"2664",17019.2738344757,-0.294725621590941,-4.24973608394768,-5.33647880149069e-08,3000,1.32352941176471,"inland"
"2665",14119.2738344757,-0.171334112367694,-2.91674066372126,1.49266908841195e-07,100,1.20805369127517,"coast"
"2666",15519.2738344757,-0.192869042518806,-2.92299214895327,5.45519351918692e-08,1500,1.20805369127517,"middle"
"2667",17019.2738344757,-0.210443966707441,-2.92406141837303,-1.50413332401472e-08,3000,1.20805369127517,"inland"
"2668",14119.2738344757,-0.101014634819485,-1.65417180243741,9.86654504081609e-08,100,1.11111111111111,"coast"
"2669",15519.2738344757,-0.113197951297384,-1.65857062275042,4.43080902373853e-08,1500,1.11111111111111,"middle"
"2670",17019.2738344757,-0.123211070077844,-1.65994672949428,3.91547141007743e-09,3000,1.11111111111111,"inland"
"2671",14841.2867774795,-0.264318243295425,-16.4338001678532,-7.95866020156434e-09,100,4,"coast"
"2672",16241.2867774795,-0.423957690214083,-16.4129980274655,-6.30150862553826e-07,1500,4,"middle"
"2673",17741.2867774795,-0.541429759168155,-16.3667525289406,-1.02279214429903e-06,3000,4,"inland"
"2674",14841.2867774795,-0.326904561165131,-14.203467112891,2.94299485561033e-08,100,3.10344827586207,"coast"
"2675",16241.2867774795,-0.452273321585484,-14.1890960237211,-4.63510603488885e-07,1500,3.10344827586207,"middle"
"2676",17741.2867774795,-0.54684059277077,-14.1534676692732,-7.85101580075162e-07,3000,3.10344827586207,"inland"
"2677",14841.2867774795,-0.358396939019401,-12.2092344829741,6.86821452168656e-08,100,2.53521126760563,"coast"
"2678",16241.2867774795,-0.458986548981355,-12.2003049207514,-3.30988912744328e-07,1500,2.53521126760563,"middle"
"2679",17741.2867774795,-0.536264608957726,-12.1733536614535,-5.98397305168884e-07,3000,2.53521126760563,"inland"
"2680",14841.2867774795,-0.363271128116183,-10.3891347842418,1.04845106914724e-07,100,2.14285714285714,"coast"
"2681",16241.2867774795,-0.444697021510065,-10.3848173408586,-2.22640028328803e-07,1500,2.14285714285714,"middle"
"2682",17741.2867774795,-0.508160107991262,-10.3651412704836,-4.46290089141695e-07,3000,2.14285714285714,"inland"
"2683",14841.2867774795,-0.347003664795675,-8.7052156785471,1.33506194163578e-07,100,1.85567010309278,"coast"
"2684",16241.2867774795,-0.41281331473797,-8.7046528906081,-1.347621337616e-07,1500,1.85567010309278,"middle"
"2685",17741.2867774795,-0.464718179504664,-8.69105985607027,-3.21199014911815e-07,3000,1.85567010309278,"inland"
"2686",14841.2867774795,-0.314559623200372,-7.13234727936041,1.51332240680835e-07,100,1.63636363636364,"coast"
"2687",16241.2867774795,-0.367101005240622,-7.13461012339813,-6.59308751453923e-08,1500,1.63636363636364,"middle"
"2688",17741.2867774795,-0.408964504466702,-7.12598626750446,-2.19260551303229e-07,3000,1.63636363636364,"inland"
"2689",14841.2867774795,-0.270036168078414,-5.65289544709105,1.5605297671098e-07,100,1.46341463414634,"coast"
"2690",16241.2867774795,-0.310922763154253,-5.65699139467286,-1.55057093187872e-08,1500,1.46341463414634,"middle"
"2691",17741.2867774795,-0.34379303585963,-5.65225219970744,-1.38268786758134e-07,3000,1.46341463414634,"inland"
"2692",14841.2867774795,-0.216683969173626,-4.25390951778174,1.46281483676559e-07,100,1.32352941176471,"coast"
"2693",16241.2867774795,-0.247062505170037,-4.2588072067895,1.6948649530127e-08,1500,1.32352941176471,"middle"
"2694",17741.2867774795,-0.271682601589829,-4.25688442975119,-7.67790239397209e-08,3000,1.32352941176471,"inland"
"2695",14841.2867774795,-0.157035009054729,-2.92552096295139,1.21313217804538e-07,100,1.20805369127517,"coast"
"2696",16241.2867774795,-0.177747729706246,-2.93017778792607,3.18773217715325e-08,1500,1.20805369127517,"middle"
"2697",17741.2867774795,-0.194658575537465,-2.93002178655318,-3.37015066156459e-08,3000,1.20805369127517,"inland"
"2698",14841.2867774795,-0.0930433538446351,-1.6599768761453,8.09494406410558e-08,100,1.11111111111111,"coast"
"2699",16241.2867774795,-0.104730127383879,-1.66336422858273,2.98022168533532e-08,1500,1.11111111111111,"middle"
"2700",17741.2867774795,-0.114337307374646,-1.6639522597456,-8.11390550367873e-09,3000,1.11111111111111,"inland"
"2701",15636.8457393242,-0.216095186711285,-16.4353940174984,-1.71777796186462e-08,100,4,"coast"
"2702",17036.8457393242,-0.375270057238919,-16.4141350310739,-6.36632171880299e-07,1500,4,"middle"
"2703",18536.8457393242,-0.492434399651409,-16.367606093831,-1.02760163476221e-06,3000,4,"inland"
"2704",15636.8457393242,-0.273683799164481,-14.2068582770062,1.21462956618768e-08,100,3.10344827586207,"coast"
"2705",17036.8457393242,-0.398262170873576,-14.1916001605431,-4.76106223614032e-07,1500,3.10344827586207,"middle"
"2706",18536.8457393242,-0.492278440712757,-14.1553916935974,-7.94675627281138e-07,3000,3.10344827586207,"inland"
"2707",15636.8457393242,-0.30557526684849,-12.2147378125262,4.33216449547427e-08,100,2.53521126760563,"coast"
"2708",17036.8457393242,-0.40509943202216,-12.2044712086233,-3.49956022422759e-07,1500,2.53521126760563,"middle"
"2709",18536.8457393242,-0.481607445337096,-12.1766111715128,-6.13077641796945e-07,3000,2.53521126760563,"inland"
"2710",15636.8457393242,-0.314239762341129,-10.3966878814702,7.28342946093111e-08,100,2.14285714285714,"coast"
"2711",17036.8457393242,-0.394417241225575,-10.3906460770212,-2.47063594787476e-07,1500,2.14285714285714,"middle"
"2712",18536.8457393242,-0.456952791908827,-10.3697623201781,-4.65467689418128e-07,3000,2.14285714285714,"inland"
"2713",15636.8457393242,-0.303725514613218,-8.71443147304878,9.71499567056655e-08,100,1.85567010309278,"coast"
"2714",17036.8457393242,-0.368208375397527,-8.71187597548771,-1.62953230063225e-07,1500,1.85567010309278,"middle"
"2715",18536.8457393242,-0.419105293736011,-8.69685282495752,-3.4360143933227e-07,3000,1.85567010309278,"inland"
"2716",15636.8457393242,-0.278049638269717,-7.14259143158518,1.1337546805912e-07,100,1.63636363636364,"coast"
"2717",17036.8457393242,-0.329286943750451,-7.14274496511289,-9.57671307073648e-08,1500,1.63636363636364,"middle"
"2718",18536.8457393242,-0.370141093234855,-7.13257574287012,-2.4321650409806e-07,3000,1.63636363636364,"inland"
"2719",15636.8457393242,-0.240700291817886,-5.66336031582046,1.1938260910773e-07,100,1.46341463414634,"coast"
"2720",17036.8457393242,-0.280395325436555,-5.6653968019779,-4.46755218188702e-08,1500,1.46341463414634,"middle"
"2721",18536.8457393242,-0.31232833855821,-5.65912138104736,-1.61905934777751e-07,3000,1.46341463414634,"inland"
"2722",15636.8457393242,-0.194546195983913,-4.26367576573193,1.13738511633998e-07,100,1.32352941176471,"coast"
"2723",17036.8457393242,-0.223921117110781,-4.26673192085332,-9.21505502817394e-09,1500,1.32352941176471,"middle"
"2724",18536.8457393242,-0.247740431213561,-4.26341324256806,-9.81587935485801e-08,3000,1.32352941176471,"inland"
"2725",15636.8457393242,-0.141886529395951,-2.93360567612318,9.55813008613265e-08,100,1.20805369127517,"coast"
"2726",17036.8457393242,-0.161844071260075,-2.93679949654781,1.09870768715754e-08,1500,1.20805369127517,"middle"
"2727",18536.8457393242,-0.178144537608116,-2.93551818890862,-5.09057907817232e-08,3000,1.20805369127517,"inland"
"2728",15636.8457393242,-0.0845396690989375,-1.6653697833553,6.44942394452259e-08,100,1.11111111111111,"coast"
"2729",17036.8457393242,-0.0957659472593519,-1.6678196812609,1.63216395980472e-08,1500,1.11111111111111,"middle"
"2730",18536.8457393242,-0.104996496399723,-1.66767682563009,-1.92980846918322e-08,3000,1.11111111111111,"inland"
"2731",16522.651050741,-0.172454931475552,-16.4365449607152,-2.38344907424541e-08,100,4,"coast"
"2732",17922.651050741,-0.331297282981091,-16.4149564056639,-6.41314004741001e-07,1500,4,"middle"
"2733",19422.651050741,-0.448241755936607,-16.3682228904832,-1.03107687301155e-06,3000,4,"inland"
"2734",16522.651050741,-0.224038024158935,-14.2094386759747,-1.00304840858044e-09,100,3.10344827586207,"coast"
"2735",17922.651050741,-0.348018177541154,-14.1935069137035,-4.85695900180572e-07,1500,3.10344827586207,"middle"
"2736",19422.651050741,-0.441617521443005,-14.1568574908823,-8.01968833823281e-07,3000,3.10344827586207,"inland"
"2737",16522.651050741,-0.255176952976166,-12.2190843546618,2.3296640804832e-08,100,2.53521126760563,"coast"
"2738",17922.651050741,-0.353863211480787,-12.2077648488525,-3.64947644933775e-07,1500,2.53521126760563,"middle"
"2739",19422.651050741,-0.429765377169433,-12.1791882820306,-6.24690003601422e-07,3000,2.53521126760563,"inland"
"2740",16522.651050741,-0.266615349983179,-10.4028243424126,4.68352558704828e-08,100,2.14285714285714,"coast"
"2741",17922.651050741,-0.3457825448685,-10.3953868926089,-2.66923832067236e-07,1500,2.14285714285714,"middle"
"2742",19422.651050741,-0.407566894724321,-10.3735242389543,-4.81076877234495e-07,3000,2.14285714285714,"inland"
"2743",16522.651050741,-0.261067115050584,-8.72208838834059,6.69540354524814e-08,100,1.85567010309278,"coast"
"2744",17922.651050741,-0.324451795055913,-8.71788449246073,-1.86397477238292e-07,1500,1.85567010309278,"middle"
"2745",19422.651050741,-0.374513630262197,-8.70167645804326,-3.6225109073045e-07,3000,1.85567010309278,"inland"
