"","upwind_dist_km","site_Dd18O","site_DW","dist_inland_km","site_region"
"140",3364.66276180044,-4.61555878705844,-14.1625381136757,1500,"middle"
"141",4864.66276180044,-5.52027284329348,-15.0877945634072,3000,"inland"
"142",2111.681198545,-3.15841737981504,-12.4495874190069,100,"coast"
"143",3511.681198545,-4.57191160835679,-14.3752078943468,1500,"middle"
"144",5011.681198545,-5.40320866666078,-15.1870305468506,3000,"inland"
"145",2261.51805107384,-3.18864180443179,-12.6754271391779,100,"coast"
"146",3661.51805107384,-4.543369527515,-14.4729409487019,1500,"middle"
"147",5161.51805107384,-5.34036807996974,-15.2334451478006,3000,"inland"
"148",2414.28349579804,-3.23069664818421,-13.0860038344805,100,"coast"
"149",3814.28349579804,-4.47456301321847,-14.6530261187841,1500,"middle"
"150",5314.28349579804,-5.20750210563803,-15.3204950120049,3000,"inland"
"151",2570.09429859906,-3.24330273108697,-13.272666197471,100,"coast"
"152",3970.09429859906,-4.43494721936188,-14.7360317757588,1500,"middle"
"153",5470.09429859906,-5.13801337373143,-15.3613545045465,3000,"inland"
"154",2729.07435101012,-3.25348692510596,-13.6129582242284,100,"coast"
"155",4129.07435101012,-4.34681556968353,-14.8894342865494,1500,"middle"
"156",5629.07435101012,-4.99417380070843,-15.4382429291898,3000,"inland"
"157",2891.35526206797,-3.25174293675756,-13.7680709843437,100,"coast"
"158",4291.35526206797,-4.29887011875518,-14.9603557379569,1500,"middle"
"159",5791.35526206797,-4.92028556720192,-15.4744499815667,3000,"inland"
"160",3057.07701291851,-3.23616115435832,-14.0515042543093,100,"coast"
"161",4457.07701291851,-4.19654375472689,-15.091812390046,1500,"middle"
"162",5957.07701291851,-4.76963469609848,-15.5427854937849,3000,"inland"
"163",3226.38868233413,-3.20638440597443,-14.3030047116125,100,"coast"
"164",4626.38868233413,-4.08724089382095,-15.2107917159018,1500,"middle"
"165",6126.38868233413,-4.61642254388994,-15.6061411014298,3000,"inland"
"166",3399.44925256535,-3.18684340760556,-14.4180430318112,100,"coast"
"167",4799.44925256535,-4.0305236456093,-15.266060645561,1500,"middle"
"168",6299.44925256535,-4.53928725452035,-15.6361032548804,3000,"inland"
"169",3576.42850644301,-3.13967833351847,-14.6289030942925,100,"coast"
"170",4976.42850644301,-3.91394071749884,-15.3689568422089,1500,"middle"
